,Contrasti,Sfide,Blocchi,,,Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,2013-2014,2014-2015,2015-2016,2016-2017,2017-2018,2018-2019,2019-2020,2020-2021,2021-2022,2022-2023,2023-2024,11 stagioni,,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite,Lazio (7 stagioni),Kortrijk (2 stagioni),Oostende (1 stagione),Voždovac (1 stagione),,Serie A (7 stagioni),Pro League (3 stagioni),SuperLiga (1 stagione)
,Contrasti,Sfide,Blocchi,,
Stagione,Età,Squadra,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
2013-2014,20,Voždovac,rs SRB,1. SuperLiga,7°,23.5,,,,,,,,,,,,,,,,,
2014-2015,21,Kortrijk,be BEL,1. Pro League,6°,26.5,,,,,,,,,,,,,,,,,Partite
2015-2016,22,Kortrijk,be BEL,1. Pro League,7°,31.5,,,,,,,,,,,,,,,,,Partite
2016-2017,23,Oostende,be BEL,1. First Division A,4°,33.3,,0,,,,,,,,,,,0,,,,Partite
2017-2018,24,Lazio,it ITA,1. Serie A,5°,28.0,28,21,17,8,3,12,28,"42,9",16,22,2,20,31,59,33,0,Partite
2018-2019,25,Lazio,it ITA,1. Serie A,8°,23.5,32,15,14,14,4,16,25,"64,0",9,25,4,21,24,56,36,0,Partite
2019-2020,26,Lazio,it ITA,1. Serie A,4°,10.5,11,6,7,4,0,4,11,"36,4",7,14,2,12,14,25,16,0,Partite
2020-2021,27,Lazio,it ITA,1. Serie A,6°,33.0,38,22,22,15,1,20,40,"50,0",20,38,6,32,40,78,54,0,Partite
2021-2022,28,Lazio,it ITA,1. Serie A,5°,30.2,30,18,16,12,2,13,32,"40,6",19,19,8,11,41,71,71,0,Partite
2022-2023,29,Lazio,it ITA,1. Serie A,2°,30.7,41,30,23,14,4,25,39,"64,1",14,20,6,14,38,79,63,1,Partite
2023-2024,30,Lazio,it ITA,1. Serie A,8°,24.9,32,21,17,14,1,20,37,"54,1",17,22,7,15,24,56,51,2,Partite
11 stagioni,4 club,,3 campionati,,295.6,212,133,116,81,15,110,212,"51,9",102,160,35,125,212,424,324,3,
,Paese,Competizione,Piazzamento,90 min,Cntrs,Contr. vinti,Treq. dif.,Treq. cen.,Treq. off.,Cntrs,Att,% cntrs,Persi,Blocchi,Tiri,Passaggio,Int,Tkl+Int,Salvat.,Err.,Partite
Lazio (7 stagioni),,1 campionato,,180.8,212,133,116,81,15,110,212,"51,9",102,160,35,125,212,424,324,3,
Kortrijk (2 stagioni),,1 campionato,,58.0,,,,,,,,,,,,,,0,,,
Oostende (1 stagione),,1 campionato,,33.3,,0,,,,,,,,,,,0,0,,,
Voždovac (1 stagione),,1 campionato,,23.5,,,,,,,,,,,,,,0,,,
,,,,,,,,,,,,,,,,,,,,,
Serie A (7 stagioni),,,,180.8,212,133,116,81,15,110,212,"51,9",102,160,35,125,212,424,324,3,
Pro League (3 stagioni),,,,91.3,,0,,,,,,,,,,,0,0,,,
SuperLiga (1 stagione),,,,23.5,,,,,,,,,,,,,,0,,,
